customer_id,gender,age,tenure,monthly_charges,total_charges,contract_type,internet_service,payment_method,support_tickets,satisfaction_score,churn
CUST07235,Male,53,63,2423.34,152670.42,Two Year,None,Debit Card,7,4,Yes
CUST07236,Male,63,51,2314.49,118038.99,Yearly,DSL,Net Banking,2,8,No
CUST07237,Male,58,14,1327.45,18584.3,Monthly,None,Credit Card,2,9,No
CUST07238,Male,30,37,1789.19,66200.03,Monthly,None,Debit Card,6,9,No
CUST07239,Female,52,43,2494.84,107278.12,Monthly,None,Net Banking,9,9,Yes
CUST07240,Female,67,44,1268.89,55831.16,Monthly,DSL,Credit Card,5,5,No
CUST07241,Male,32,48,1755.57,84267.36,Two Year,Fiber,Debit Card,10,7,No
CUST07242,Female,68,52,1229.92,63955.84,Yearly,DSL,UPI,3,10,No
CUST07243,Female,29,33,390.01,12870.33,Two Year,Fiber,Net Banking,3,5,No
CUST07244,Female,35,59,2721.89,160591.51,Yearly,Fiber,Credit Card,5,4,Yes
CUST07245,Female,61,37,915.67,33879.79,Yearly,Fiber,UPI,3,1,No
CUST07246,Male,54,33,2061.61,68033.13,Monthly,None,Net Banking,7,7,Yes
CUST07247,Female,47,47,2387.63,112218.61,Monthly,DSL,Debit Card,4,1,Yes
CUST07248,Female,61,71,1713.4,121651.4,Yearly,Fiber,UPI,10,2,Yes
CUST07249,Male,59,46,1815.08,83493.68,Yearly,None,Debit Card,4,10,No
CUST07250,Male,48,58,2846.8,165114.4,Yearly,DSL,Net Banking,7,8,Yes
CUST07251,Male,21,49,2443.94,119753.06,Monthly,None,Debit Card,5,10,No
CUST07252,Female,64,19,2747.91,52210.29,Two Year,Fiber,Credit Card,3,4,Yes
CUST07253,Male,26,24,2611.82,62683.68,Monthly,DSL,Credit Card,7,9,Yes
CUST07254,Male,54,46,1899.95,87397.7,Yearly,Fiber,Debit Card,4,3,No
CUST07255,Male,29,55,2738.63,150624.65,Two Year,DSL,UPI,0,3,Yes
CUST07256,Male,56,66,2452.87,161889.42,Yearly,None,UPI,2,10,No
CUST07257,Male,64,13,1283.08,16680.04,Monthly,None,Credit Card,4,3,No
CUST07258,Female,57,32,1020.5,32656.0,Two Year,Fiber,UPI,5,1,No
CUST07259,Male,27,62,931.6,57759.2,Two Year,None,Credit Card,4,4,No
CUST07260,Female,46,34,2777.96,94450.64,Two Year,DSL,Net Banking,10,7,Yes
CUST07261,Female,28,8,2475.08,19800.64,Yearly,DSL,Net Banking,8,4,Yes
CUST07262,Female,66,32,752.67,24085.44,Yearly,None,Debit Card,6,2,Yes
CUST07263,Female,51,43,1066.75,45870.25,Two Year,DSL,UPI,7,9,No
CUST07264,Female,42,41,379.94,15577.54,Monthly,Fiber,Net Banking,5,2,No
CUST07265,Male,66,3,2467.58,7402.74,Yearly,None,Debit Card,0,3,Yes
CUST07266,Male,36,37,2320.91,85873.67,Two Year,DSL,UPI,10,8,Yes
CUST07267,Female,44,24,1104.62,26510.88,Two Year,Fiber,Debit Card,6,1,Yes
CUST07268,Male,56,66,1487.55,98178.3,Two Year,None,Debit Card,6,8,No
CUST07269,Female,18,25,2738.25,68456.25,Yearly,None,UPI,10,4,Yes
CUST07270,Female,56,55,2088.22,114852.1,Monthly,Fiber,UPI,7,4,Yes
CUST07271,Female,34,18,1293.12,23276.16,Two Year,DSL,Debit Card,9,9,No
CUST07272,Male,44,2,2165.46,4330.92,Monthly,Fiber,UPI,1,4,Yes
CUST07273,Female,20,24,2595.57,62293.68,Monthly,DSL,UPI,1,7,No
CUST07274,Male,39,58,1691.06,98081.48,Two Year,Fiber,UPI,8,2,Yes
CUST07275,Female,61,67,912.24,61120.08,Two Year,None,Debit Card,10,10,No
CUST07276,Female,28,44,1942.61,85474.84,Monthly,Fiber,UPI,2,10,No
CUST07277,Male,45,22,2637.71,58029.62,Yearly,DSL,UPI,6,4,Yes
CUST07278,Male,70,9,1709.81,15388.29,Monthly,None,Net Banking,4,5,No
CUST07279,Female,40,26,2955.27,76837.02,Two Year,DSL,Credit Card,5,8,No
CUST07280,Male,27,29,1052.82,30531.78,Yearly,DSL,Net Banking,8,10,No
CUST07281,Male,35,23,2062.94,47447.62,Two Year,Fiber,Credit Card,3,3,Yes
CUST07282,Male,69,57,1775.76,101218.32,Yearly,DSL,Net Banking,0,8,No
CUST07283,Female,20,65,1968.42,127947.3,Yearly,DSL,Credit Card,5,8,No
CUST07284,Male,60,56,2685.12,150366.72,Monthly,Fiber,Credit Card,3,4,Yes
CUST07285,Female,62,6,1902.61,11415.66,Yearly,Fiber,Net Banking,2,5,No
CUST07286,Male,24,57,1408.82,80302.74,Monthly,Fiber,Debit Card,9,8,No
CUST07287,Male,47,69,581.28,40108.32,Two Year,None,Net Banking,1,4,No
CUST07288,Male,70,26,1051.82,27347.32,Monthly,None,UPI,1,6,No
CUST07289,Male,21,37,342.05,12655.85,Monthly,Fiber,UPI,0,7,No
CUST07290,Male,50,57,2645.61,150799.77,Two Year,None,UPI,7,10,Yes
CUST07291,Female,43,12,2595.69,31148.28,Two Year,Fiber,UPI,6,5,Yes
CUST07292,Male,58,26,2502.66,65069.16,Yearly,None,Debit Card,6,10,Yes
CUST07293,Female,52,61,2259.35,137820.35,Monthly,None,Debit Card,3,7,No
CUST07294,Female,62,3,2069.53,6208.59,Yearly,None,Debit Card,8,8,Yes
CUST07295,Male,31,51,1130.51,57656.01,Monthly,None,Credit Card,4,2,No
CUST07296,Female,60,62,609.73,37803.26,Monthly,None,Net Banking,2,5,No
CUST07297,Male,35,28,898.37,25154.36,Monthly,DSL,UPI,6,6,No
CUST07298,Male,19,70,2117.45,148221.5,Monthly,None,Net Banking,5,4,Yes
CUST07299,Female,54,11,2460.85,27069.35,Monthly,Fiber,Net Banking,3,8,Yes
CUST07300,Male,22,34,603.23,20509.82,Two Year,None,Debit Card,6,4,Yes
CUST07301,Male,53,22,1441.95,31722.9,Two Year,Fiber,Debit Card,3,10,No
CUST07302,Female,43,31,361.89,11218.59,Two Year,None,Net Banking,3,9,No
CUST07303,Female,47,58,2019.11,117108.38,Yearly,Fiber,Net Banking,2,7,No
CUST07304,Male,22,70,1330.19,93113.3,Monthly,None,Credit Card,0,9,No
CUST07305,Male,66,71,634.11,45021.81,Two Year,Fiber,UPI,9,7,No
CUST07306,Male,43,51,2534.4,129254.4,Monthly,Fiber,UPI,10,10,Yes
CUST07307,Female,35,32,408.19,13062.08,Monthly,Fiber,Credit Card,0,6,No
CUST07308,Male,65,49,2610.35,127907.15,Yearly,Fiber,Debit Card,7,2,Yes
CUST07309,Male,40,54,2466.54,133193.16,Monthly,DSL,Credit Card,8,8,Yes
CUST07310,Female,46,10,1571.93,15719.3,Monthly,DSL,Credit Card,9,4,Yes
CUST07311,Male,61,36,763.97,27502.92,Yearly,DSL,UPI,2,5,No
CUST07312,Male,23,18,2729.99,49139.82,Yearly,DSL,Net Banking,4,3,Yes
CUST07313,Female,31,32,2183.8,69881.6,Two Year,Fiber,Debit Card,6,8,Yes
CUST07314,Female,52,52,1498.26,77909.52,Monthly,None,Net Banking,9,9,No
CUST07315,Female,65,23,2100.54,48312.42,Monthly,DSL,UPI,2,2,Yes
CUST07316,Female,33,36,1860.26,66969.36,Two Year,Fiber,Debit Card,4,6,No
CUST07317,Male,61,10,1807.83,18078.3,Two Year,Fiber,Credit Card,1,4,Yes
CUST07318,Female,25,53,1079.15,57194.95,Monthly,Fiber,Credit Card,6,6,No
CUST07319,Male,44,30,532.18,15965.4,Monthly,None,Debit Card,6,6,No
CUST07320,Male,37,65,444.66,28902.9,Two Year,Fiber,Credit Card,6,8,No
CUST07321,Female,67,61,854.76,52140.36,Two Year,DSL,Debit Card,3,7,No
CUST07322,Female,37,54,359.2,19396.8,Yearly,Fiber,Net Banking,3,3,No
CUST07323,Male,18,7,2281.42,15969.94,Yearly,Fiber,Net Banking,1,2,Yes
CUST07324,Male,43,9,464.44,4179.96,Monthly,Fiber,Debit Card,3,3,Yes
CUST07325,Female,35,43,364.95,15692.85,Yearly,None,Net Banking,6,4,Yes
CUST07326,Male,43,11,1571.78,17289.58,Monthly,DSL,Debit Card,10,8,Yes
CUST07327,Female,64,35,2630.25,92058.75,Monthly,Fiber,Net Banking,2,3,Yes
CUST07328,Female,30,43,2374.82,102117.26,Monthly,DSL,UPI,10,3,Yes
CUST07329,Female,40,11,2435.42,26789.62,Monthly,None,UPI,3,10,Yes
CUST07330,Male,31,9,2149.62,19346.58,Yearly,None,Credit Card,8,9,Yes
CUST07331,Male,64,40,2710.36,108414.4,Yearly,Fiber,Net Banking,2,3,Yes
CUST07332,Female,48,37,2202.69,81499.53,Monthly,Fiber,Net Banking,8,6,Yes
CUST07333,Female,49,39,2719.93,106077.27,Two Year,None,UPI,6,6,Yes
CUST07334,Male,46,63,1633.13,102887.19,Yearly,DSL,Debit Card,10,2,Yes
CUST07335,Female,56,71,1185.86,84196.06,Monthly,None,UPI,0,1,No
CUST07336,Female,49,46,2958.76,136102.96,Yearly,None,Net Banking,5,4,Yes
CUST07337,Female,33,61,1494.97,91193.17,Yearly,None,Credit Card,7,8,No
CUST07338,Female,27,66,421.85,27842.1,Yearly,Fiber,UPI,2,8,No
CUST07339,Female,51,25,1975.65,49391.25,Two Year,None,Net Banking,3,3,No
CUST07340,Male,38,69,589.95,40706.55,Monthly,None,Credit Card,0,1,No
CUST07341,Female,40,57,936.57,53384.49,Monthly,DSL,Credit Card,8,3,Yes
CUST07342,Male,57,62,2879.82,178548.84,Two Year,None,Net Banking,2,9,No
CUST07343,Male,33,69,373.01,25737.69,Yearly,Fiber,Debit Card,5,2,No
CUST07344,Female,66,68,1541.71,104836.28,Monthly,DSL,UPI,2,7,No
CUST07345,Male,33,52,324.16,16856.32,Yearly,DSL,Debit Card,7,5,No
CUST07346,Male,19,20,2945.03,58900.6,Yearly,Fiber,Net Banking,2,7,No
CUST07347,Female,47,40,2809.3,112372.0,Yearly,None,Credit Card,9,6,Yes
CUST07348,Male,36,28,1143.97,32031.16,Yearly,None,Credit Card,1,6,No
CUST07349,Male,51,20,2816.75,56335.0,Monthly,Fiber,Credit Card,9,10,Yes
CUST07350,Male,60,26,999.32,25982.32,Yearly,Fiber,Credit Card,8,3,Yes
CUST07351,Male,34,28,1052.63,29473.64,Monthly,None,UPI,2,4,No
CUST07352,Female,55,16,2623.17,41970.72,Two Year,DSL,UPI,10,1,Yes
CUST07353,Male,46,21,2856.57,59987.97,Yearly,None,Credit Card,8,9,Yes
CUST07354,Male,30,23,513.23,11804.29,Monthly,None,Credit Card,4,7,No
CUST07355,Male,59,59,688.06,40595.54,Two Year,Fiber,Net Banking,10,8,No
CUST07356,Female,65,18,2862.74,51529.32,Two Year,None,Debit Card,1,5,No
CUST07357,Male,57,18,1257.89,22642.02,Two Year,DSL,Debit Card,3,4,No
CUST07358,Female,54,20,1964.0,39280.0,Two Year,DSL,Net Banking,3,5,No
CUST07359,Male,32,10,908.1,9081.0,Yearly,DSL,Net Banking,0,8,No
CUST07360,Male,22,39,2027.42,79069.38,Monthly,None,Credit Card,9,2,Yes
CUST07361,Male,55,34,2451.07,83336.38,Yearly,DSL,Net Banking,3,2,Yes
CUST07362,Female,68,42,2317.11,97318.62,Monthly,None,Debit Card,0,6,No
CUST07363,Male,69,33,571.27,18851.91,Yearly,DSL,UPI,10,3,Yes
CUST07364,Male,39,47,2918.81,137184.07,Two Year,DSL,UPI,2,7,No
CUST07365,Male,65,63,927.2,58413.6,Monthly,DSL,UPI,6,1,Yes
CUST07366,Female,63,7,1328.5,9299.5,Two Year,DSL,Net Banking,9,7,Yes
CUST07367,Female,37,41,1380.0,56580.0,Two Year,None,Credit Card,10,9,No
CUST07368,Female,60,13,1494.18,19424.34,Two Year,None,Debit Card,8,10,No
CUST07369,Male,28,3,1331.99,3995.97,Yearly,DSL,Credit Card,10,2,Yes
CUST07370,Female,44,32,2520.03,80640.96,Two Year,None,Credit Card,8,8,Yes
CUST07371,Female,53,11,1532.71,16859.81,Two Year,Fiber,UPI,8,8,Yes
CUST07372,Male,36,28,2524.06,70673.68,Yearly,DSL,Debit Card,9,10,Yes
CUST07373,Male,22,6,1341.55,8049.3,Yearly,None,Debit Card,10,9,Yes
CUST07374,Male,56,21,661.16,13884.36,Yearly,None,Credit Card,0,4,No
CUST07375,Male,18,19,1794.08,34087.52,Two Year,None,Debit Card,8,9,No
CUST07376,Female,18,10,674.3,6743.0,Monthly,None,Credit Card,5,2,Yes
CUST07377,Female,43,36,1605.68,57804.48,Monthly,None,Credit Card,7,5,No
CUST07378,Female,32,51,1880.65,95913.15,Two Year,None,Credit Card,9,8,No
CUST07379,Male,49,51,1810.12,92316.12,Two Year,None,Net Banking,1,4,No
CUST07380,Male,58,64,1962.82,125620.48,Two Year,DSL,Net Banking,4,1,No
CUST07381,Female,46,22,2826.03,62172.66,Two Year,None,UPI,7,3,Yes
CUST07382,Male,57,70,2625.18,183762.6,Two Year,Fiber,UPI,5,5,No
CUST07383,Male,43,31,2890.08,89592.48,Yearly,Fiber,UPI,9,5,Yes
CUST07384,Female,53,27,2878.46,77718.42,Two Year,DSL,UPI,8,9,Yes
CUST07385,Male,54,45,1409.0,63405.0,Two Year,None,Debit Card,0,2,No
CUST07386,Female,54,16,1356.48,21703.68,Yearly,Fiber,UPI,5,4,No
CUST07387,Male,43,49,1349.77,66138.73,Two Year,None,Net Banking,9,8,No
CUST07388,Male,34,31,2726.87,84532.97,Two Year,None,Credit Card,1,4,Yes
CUST07389,Female,53,69,1225.65,84569.85,Yearly,Fiber,Net Banking,10,7,No
CUST07390,Female,52,45,1051.99,47339.55,Monthly,Fiber,UPI,3,9,No
CUST07391,Male,27,22,2181.6,47995.2,Yearly,DSL,Debit Card,10,7,Yes
CUST07392,Female,64,3,1188.7,3566.1,Monthly,None,UPI,1,9,No
CUST07393,Female,61,59,755.54,44576.86,Monthly,Fiber,Debit Card,1,10,No
CUST07394,Female,22,67,533.17,35722.39,Two Year,None,Credit Card,3,6,No
CUST07395,Female,41,21,1310.03,27510.63,Yearly,None,UPI,9,6,No
CUST07396,Male,70,13,767.81,9981.53,Yearly,None,Credit Card,6,1,Yes
CUST07397,Female,69,20,718.26,14365.2,Two Year,DSL,Net Banking,8,6,No
CUST07398,Male,55,5,322.05,1610.25,Two Year,Fiber,Net Banking,8,3,Yes
CUST07399,Female,61,66,2374.05,156687.3,Two Year,DSL,UPI,10,3,Yes
CUST07400,Female,54,57,1276.96,72786.72,Yearly,DSL,Net Banking,10,10,No
CUST07401,Male,30,14,1875.9,26262.6,Two Year,None,Debit Card,8,1,Yes
CUST07402,Male,49,44,2992.23,131658.12,Two Year,Fiber,Credit Card,1,1,Yes
CUST07403,Male,35,57,1810.19,103180.83,Yearly,None,Debit Card,8,4,Yes
CUST07404,Male,39,23,2030.87,46710.01,Yearly,None,Net Banking,4,8,No
CUST07405,Male,47,63,1717.71,108215.73,Yearly,Fiber,Credit Card,2,4,No
CUST07406,Female,50,58,648.84,37632.72,Two Year,DSL,Net Banking,4,4,No
CUST07407,Female,29,69,2370.18,163542.42,Monthly,Fiber,UPI,6,6,Yes
CUST07408,Male,60,63,2572.66,162077.58,Two Year,DSL,Debit Card,9,8,Yes
CUST07409,Female,28,70,1044.93,73145.1,Monthly,None,Net Banking,3,9,No
CUST07410,Female,60,12,2198.81,26385.72,Yearly,None,Debit Card,0,8,No
CUST07411,Female,31,57,1606.35,91561.95,Yearly,Fiber,Credit Card,10,6,No
CUST07412,Male,62,48,1755.68,84272.64,Two Year,DSL,Credit Card,0,8,No
CUST07413,Female,46,4,1427.42,5709.68,Yearly,Fiber,Credit Card,4,10,No
CUST07414,Female,65,19,1989.12,37793.28,Two Year,DSL,UPI,7,7,No
CUST07415,Female,52,6,1098.04,6588.24,Monthly,Fiber,Net Banking,5,8,No
CUST07416,Female,63,50,1288.7,64435.0,Yearly,Fiber,Credit Card,3,10,No
CUST07417,Male,22,70,1281.45,89701.5,Two Year,Fiber,UPI,10,1,Yes
CUST07418,Male,27,45,810.91,36490.95,Yearly,DSL,UPI,3,4,No
CUST07419,Female,62,66,575.79,38002.14,Monthly,Fiber,UPI,5,1,No
CUST07420,Female,24,46,2470.98,113665.08,Two Year,None,UPI,7,9,Yes
CUST07421,Male,60,64,856.58,54821.12,Monthly,Fiber,UPI,5,2,No
CUST07422,Male,60,58,1394.38,80874.04,Yearly,DSL,Debit Card,1,6,No
CUST07423,Female,26,5,1809.26,9046.3,Monthly,None,Net Banking,1,2,Yes
CUST07424,Male,61,26,2229.04,57955.04,Monthly,DSL,Net Banking,2,5,No
CUST07425,Male,30,24,1651.35,39632.4,Monthly,Fiber,UPI,6,1,Yes
CUST07426,Male,56,35,1306.76,45736.6,Yearly,None,Credit Card,9,1,Yes
CUST07427,Male,69,53,748.55,39673.15,Two Year,None,UPI,4,8,No
CUST07428,Male,35,2,2835.0,5670.0,Yearly,None,Credit Card,1,1,Yes
CUST07429,Male,68,70,387.28,27109.6,Monthly,None,UPI,7,9,No
CUST07430,Male,30,37,1665.64,61628.68,Monthly,None,Net Banking,10,2,Yes
CUST07431,Female,39,34,1230.49,41836.66,Monthly,DSL,Net Banking,2,7,No
CUST07432,Female,68,35,2811.49,98402.15,Yearly,Fiber,UPI,2,5,No
CUST07433,Female,39,4,2059.67,8238.68,Yearly,DSL,Net Banking,3,7,Yes
CUST07434,Male,32,27,2290.64,61847.28,Yearly,DSL,UPI,2,5,No
CUST07435,Male,35,4,1258.12,5032.48,Two Year,DSL,Debit Card,1,5,No
CUST07436,Female,68,21,2721.05,57142.05,Monthly,None,UPI,10,6,Yes
CUST07437,Male,18,29,1184.55,34351.95,Yearly,Fiber,Net Banking,10,2,Yes
CUST07438,Male,68,36,490.41,17654.76,Monthly,None,Debit Card,1,2,No
CUST07439,Female,41,39,1739.24,67830.36,Monthly,None,Net Banking,1,1,No
CUST07440,Male,22,22,1973.55,43418.1,Monthly,DSL,Net Banking,7,6,No
CUST07441,Female,23,52,433.04,22518.08,Yearly,None,Net Banking,7,10,No
CUST07442,Male,20,20,1691.12,33822.4,Two Year,DSL,Credit Card,9,10,No
CUST07443,Male,52,41,484.3,19856.3,Two Year,None,Debit Card,9,6,No
CUST07444,Female,55,61,1618.13,98705.93,Yearly,None,UPI,6,5,No
CUST07445,Male,39,9,2314.45,20830.05,Two Year,None,Credit Card,1,6,Yes
CUST07446,Male,58,53,2985.5,158231.5,Two Year,DSL,UPI,10,2,Yes
CUST07447,Male,59,4,1205.9,4823.6,Two Year,DSL,UPI,1,9,No
CUST07448,Female,45,65,1378.88,89627.2,Two Year,DSL,UPI,8,1,Yes
CUST07449,Male,32,58,2122.33,123095.14,Two Year,DSL,Credit Card,2,6,No
CUST07450,Female,23,34,917.92,31209.28,Two Year,Fiber,Credit Card,2,8,No
CUST07451,Male,20,63,1228.64,77404.32,Yearly,None,UPI,0,1,No
CUST07452,Female,27,43,2600.86,111836.98,Monthly,DSL,Credit Card,0,5,No
CUST07453,Male,59,5,1168.14,5840.7,Yearly,DSL,UPI,10,7,Yes
CUST07454,Male,32,17,387.95,6595.15,Yearly,None,Debit Card,10,5,No
CUST07455,Male,67,39,2068.21,80660.19,Two Year,Fiber,Debit Card,10,6,Yes
CUST07456,Female,33,45,1923.66,86564.7,Monthly,Fiber,Credit Card,6,1,Yes
CUST07457,Female,65,56,1352.55,75742.8,Yearly,Fiber,Net Banking,3,8,No
CUST07458,Male,18,44,1746.54,76847.76,Monthly,Fiber,UPI,7,10,No
CUST07459,Male,44,24,1635.31,39247.44,Monthly,None,UPI,0,1,No
CUST07460,Male,65,34,1177.72,40042.48,Monthly,None,Net Banking,7,4,Yes
CUST07461,Male,68,1,2538.57,2538.57,Monthly,None,Debit Card,0,3,Yes
CUST07462,Male,68,67,2604.14,174477.38,Monthly,Fiber,UPI,9,8,Yes
CUST07463,Female,24,17,1139.42,19370.14,Two Year,Fiber,Net Banking,2,4,No
CUST07464,Male,24,13,1806.89,23489.57,Monthly,Fiber,Credit Card,3,2,No
CUST07465,Female,46,14,1998.03,27972.42,Yearly,Fiber,Credit Card,6,5,No
CUST07466,Male,22,12,2858.0,34296.0,Two Year,Fiber,UPI,3,7,No
CUST07467,Male,33,41,958.49,39298.09,Monthly,DSL,Net Banking,8,10,No
CUST07468,Female,18,45,347.75,15648.75,Yearly,Fiber,UPI,7,5,No
CUST07469,Female,64,35,1102.74,38595.9,Monthly,DSL,Credit Card,1,3,No
CUST07470,Female,32,56,2781.86,155784.16,Yearly,Fiber,Credit Card,10,8,Yes
CUST07471,Female,40,18,549.04,9882.72,Two Year,None,Credit Card,8,7,No
CUST07472,Female,52,32,2982.05,95425.6,Yearly,DSL,UPI,5,3,Yes
CUST07473,Female,63,5,423.5,2117.5,Monthly,None,Debit Card,7,8,Yes
CUST07474,Male,57,44,998.69,43942.36,Two Year,Fiber,UPI,6,4,Yes
CUST07475,Female,47,50,341.72,17086.0,Yearly,DSL,Credit Card,8,8,No
CUST07476,Female,33,58,2812.31,163113.98,Monthly,None,Credit Card,3,3,Yes
CUST07477,Female,51,56,1334.04,74706.24,Yearly,None,Credit Card,5,1,No
CUST07478,Female,59,13,599.6,7794.8,Two Year,None,Credit Card,7,7,No
CUST07479,Male,23,55,717.77,39477.35,Monthly,DSL,Net Banking,2,2,No
CUST07480,Male,47,10,1027.28,10272.8,Monthly,None,Credit Card,8,2,Yes
CUST07481,Female,30,38,1815.38,68984.44,Yearly,Fiber,UPI,6,1,Yes
CUST07482,Male,31,6,747.09,4482.54,Monthly,Fiber,Credit Card,6,8,Yes
CUST07483,Male,19,51,2637.7,134522.7,Two Year,Fiber,Credit Card,9,4,Yes
CUST07484,Female,44,71,1746.19,123979.49,Monthly,DSL,Debit Card,2,1,No
CUST07485,Male,37,41,1207.17,49493.97,Two Year,None,Net Banking,1,6,No
CUST07486,Female,42,8,749.26,5994.08,Yearly,None,Debit Card,4,5,No
CUST07487,Male,67,7,1473.29,10313.03,Two Year,None,Net Banking,1,7,No
CUST07488,Female,19,38,558.47,21221.86,Monthly,None,Credit Card,6,1,Yes
CUST07489,Female,54,13,310.37,4034.81,Monthly,DSL,UPI,1,10,No
CUST07490,Male,38,9,1770.33,15932.97,Yearly,None,Net Banking,7,5,Yes
CUST07491,Male,42,52,2495.99,129791.48,Two Year,DSL,UPI,3,5,No
CUST07492,Male,52,9,993.75,8943.75,Yearly,Fiber,Credit Card,6,6,Yes
CUST07493,Female,66,58,2762.73,160238.34,Yearly,Fiber,Debit Card,6,3,Yes
CUST07494,Male,54,66,1019.58,67292.28,Yearly,DSL,Net Banking,7,4,Yes
CUST07495,Male,37,41,2628.96,107787.36,Monthly,Fiber,Credit Card,10,9,Yes
CUST07496,Female,30,43,1816.36,78103.48,Two Year,Fiber,UPI,6,9,No
CUST07497,Male,49,55,2534.72,139409.6,Two Year,Fiber,Debit Card,9,7,Yes
CUST07498,Female,46,20,1983.62,39672.4,Yearly,Fiber,Debit Card,2,6,No
CUST07499,Female,60,48,2019.21,96922.08,Monthly,None,UPI,6,6,Yes
CUST07500,Male,67,61,696.5,42486.5,Two Year,None,Net Banking,7,3,Yes
CUST07501,Female,24,22,2826.29,62178.38,Monthly,DSL,UPI,7,4,Yes
CUST07502,Male,32,7,2751.34,19259.38,Monthly,DSL,UPI,5,7,Yes
CUST07503,Male,42,1,1733.29,1733.29,Monthly,None,Credit Card,9,7,Yes
CUST07504,Female,64,48,1709.5,82056.0,Two Year,None,Credit Card,3,6,No
CUST07505,Male,21,42,1226.43,51510.06,Two Year,Fiber,Debit Card,10,10,No
CUST07506,Male,37,8,555.85,4446.8,Yearly,None,Credit Card,3,8,No
CUST07507,Female,31,9,1362.74,12264.66,Monthly,DSL,Net Banking,0,5,No
CUST07508,Female,69,6,2409.36,14456.16,Two Year,DSL,UPI,10,6,Yes
CUST07509,Female,67,67,2191.45,146827.15,Yearly,DSL,Credit Card,9,6,Yes
CUST07510,Male,49,51,1276.69,65111.19,Two Year,Fiber,Net Banking,1,3,No
CUST07511,Male,39,71,2802.83,199000.93,Yearly,Fiber,Net Banking,10,9,Yes
CUST07512,Male,39,44,2069.66,91065.04,Monthly,Fiber,UPI,1,6,No
CUST07513,Male,68,42,1768.52,74277.84,Monthly,None,UPI,0,9,No
CUST07514,Male,21,54,1769.39,95547.06,Yearly,DSL,Debit Card,10,3,Yes
CUST07515,Male,47,67,2405.47,161166.49,Monthly,None,UPI,8,5,Yes
CUST07516,Male,49,25,329.67,8241.75,Two Year,DSL,Debit Card,5,1,No
CUST07517,Female,39,47,2577.37,121136.39,Two Year,None,Net Banking,6,3,Yes
CUST07518,Female,29,40,768.96,30758.4,Yearly,None,UPI,10,4,Yes
CUST07519,Male,55,52,608.05,31618.6,Two Year,Fiber,Debit Card,7,4,Yes
CUST07520,Male,20,9,2635.77,23721.93,Monthly,Fiber,Credit Card,3,7,Yes
CUST07521,Female,30,2,481.28,962.56,Two Year,None,Debit Card,2,8,No
CUST07522,Female,54,67,451.43,30245.81,Monthly,Fiber,Credit Card,1,3,No
CUST07523,Male,61,72,1331.44,95863.68,Two Year,DSL,UPI,5,9,No
CUST07524,Female,61,53,319.15,16914.95,Yearly,None,Credit Card,10,10,No
CUST07525,Female,42,29,1193.34,34606.86,Two Year,DSL,UPI,4,8,No
CUST07526,Female,37,39,1170.19,45637.41,Two Year,Fiber,Net Banking,9,2,Yes
CUST07527,Male,69,38,2146.69,81574.22,Two Year,DSL,UPI,6,2,Yes
CUST07528,Male,22,35,484.85,16969.75,Two Year,None,UPI,5,2,No
CUST07529,Female,29,67,1829.05,122546.35,Monthly,DSL,Debit Card,7,4,Yes
CUST07530,Male,63,12,2390.1,28681.2,Monthly,DSL,Net Banking,5,10,No
CUST07531,Male,61,19,2331.48,44298.12,Yearly,DSL,Credit Card,2,2,Yes
CUST07532,Female,64,52,1328.0,69056.0,Two Year,None,Net Banking,5,6,No
CUST07533,Male,49,21,1340.77,28156.17,Two Year,DSL,Debit Card,1,8,No
CUST07534,Female,60,13,2588.24,33647.12,Two Year,DSL,Debit Card,8,4,Yes
CUST07535,Male,49,21,382.2,8026.2,Monthly,Fiber,Debit Card,10,9,No
CUST07536,Female,18,55,926.28,50945.4,Monthly,Fiber,Net Banking,1,3,No
CUST07537,Male,47,7,2835.81,19850.67,Two Year,Fiber,Debit Card,5,5,Yes
CUST07538,Male,33,28,2513.09,70366.52,Two Year,DSL,Credit Card,9,5,Yes
CUST07539,Male,38,45,2140.32,96314.4,Monthly,None,UPI,4,1,Yes
CUST07540,Female,32,24,663.05,15913.2,Two Year,None,Debit Card,2,9,No
CUST07541,Female,67,70,316.43,22150.1,Monthly,Fiber,UPI,6,7,No
CUST07542,Male,33,27,1021.15,27571.05,Two Year,DSL,Debit Card,10,8,No
CUST07543,Female,55,1,464.46,464.46,Monthly,Fiber,Debit Card,9,7,Yes
CUST07544,Female,29,35,2428.16,84985.6,Monthly,DSL,Net Banking,8,1,Yes
CUST07545,Female,40,21,1135.75,23850.75,Monthly,None,Credit Card,1,2,No
CUST07546,Male,22,70,910.04,63702.8,Monthly,DSL,Debit Card,0,7,No
CUST07547,Male,69,17,1028.78,17489.26,Two Year,Fiber,UPI,7,8,No
CUST07548,Male,59,43,2276.83,97903.69,Monthly,None,Net Banking,8,1,Yes
CUST07549,Male,25,6,863.8,5182.8,Yearly,None,Debit Card,7,8,Yes
CUST07550,Female,54,72,713.11,51343.92,Yearly,None,Credit Card,3,3,No
CUST07551,Male,53,24,1540.35,36968.4,Two Year,Fiber,Debit Card,7,4,Yes
CUST07552,Male,51,62,2189.94,135776.28,Yearly,Fiber,UPI,3,7,No
CUST07553,Female,58,55,866.09,47634.95,Monthly,DSL,Credit Card,4,4,No
